SK_ID_CURR,TARGET
100792,0.072886711287212
100797,0.10062633321542289
100823,0.10205449171759519
100826,0.10473288527384929
100830,0.07424277526075562
100836,0.12623670555582095
100872,0.09114569659484019
100910,0.09676945967008474
100913,0.07505732084361756
100918,0.09314331117969643
100931,0.06781210447143908
100952,0.1189431427651716
100953,0.08772493673049218
100965,0.11406557405763275
100970,0.08810424602361322
100982,0.11354352736109191
100983,0.09710206288264721
100984,0.07373236875806434
100987,0.11908712204596011
100997,0.08486526306913139
100998,0.1286979220886226
101002,0.11225367027408717
101005,0.13508874661372047
101008,0.1303358235564149
101020,0.11220318530873699
101021,0.1093747715507912
101024,0.0855431469665512
101025,0.13551030899896468
101026,0.09453423757204775
101031,0.08651725353911649
101041,0.07202220832849356
101051,0.060842021355799136
101055,0.10089597315083793
101056,0.11290586769859183
101057,0.10864358824745396
101064,0.0801616821689491
101079,0.09638449981060841
101087,0.09196378048811726
101090,0.07038629894929388
101092,0.09492394724831449
101097,0.11246014446319005
101099,0.06880174119436452
101107,0.1076455942771085
101118,0.10793648589695028
101125,0.09690958388946562
101126,0.08038754459187464
101128,0.11876237146620211
101136,0.122868912572449
101140,0.10592680008717457
101149,0.08385066257544037
101160,0.08179662118535254
101169,0.13305781392496727
101181,0.08696506030858722
101186,0.06370246120055001
101190,0.11722772881686014
101193,0.11730026565114109
101194,0.08926741417553354
101198,0.10017029327514955
101200,0.07239419041410912
101204,0.10917236272141714
101211,0.08471000779411146
101213,0.08242341602359804
101223,0.08443928352592525
101225,0.10570819487804801
101237,0.08825682664914339
101243,0.0915389246802287
101244,0.11928720644568246
101258,0.08136012064337345
101259,0.1449252030978242
101268,0.11556894339831225
101269,0.08325725661366001
101271,0.12483235623883299
101279,0.07416074173147803
101281,0.09726655259398014
101287,0.08147789851490696
101292,0.07512707786779982
101294,0.08390068706195615
101296,0.07357551186727036
101297,0.08689940700845022
101299,0.06999706918073782
101301,0.09110132810201987
101305,0.08584657163977964
101308,0.0663552640218817
101318,0.06492760304758777
101327,0.11281507868465562
101329,0.11754140153516744
101332,0.06872057326995701
101337,0.09927849153698462
101343,0.07207400994979468
101345,0.07712309327662009
101346,0.10346013806387336
101353,0.05642064410986661
101354,0.11379299140868629
101355,0.10894257664772825
101356,0.0662919692501427
101362,0.11312749537753419
101363,0.14094651212661768
101365,0.08397856561602411
101366,0.1107514714094181
101367,0.12993703922642427
101368,0.05906040804385888
101374,0.11566929077839924
101380,0.07694555403253481
101383,0.07024472390598818
101398,0.062337170801048926
101399,0.1371503594776521
101401,0.12254986131360739
101412,0.10538366714108482
101426,0.12521188615187698
101427,0.13880082636499405
101428,0.10378864659385986
101429,0.10112288446846648
101434,0.08784002812912145
101440,0.0997089323051307
101448,0.10748381755539907
101449,0.09472322973548844
101465,0.0804400249050055
101467,0.0871561933571053
101472,0.1404261926755824
101478,0.0926653770698818
101497,0.09112570689501333
101504,0.08092286682549629
101547,0.08359754145411138
101548,0.10479498519768456
101555,0.09001982643935252
101570,0.09949131373888133
101572,0.08135031221187665
101578,0.08709657577921025
101580,0.1201363675387608
101588,0.10155927419672829
101602,0.08703432606789845
101610,0.10090309467075205
101614,0.12372897900721375
101616,0.10371506991705778
101643,0.10764947006372144
101644,0.10592945050886822
101649,0.09509606619842358
101650,0.10319861218797095
101665,0.06683686621734183
101667,0.11530904972456542
101669,0.06682128461828143
101674,0.10915701754696185
101675,0.0914237847887115
101678,0.11036505372208641
101682,0.08902924388809991
101686,0.10665165314181228
101697,0.1471834837388315
101700,0.10055922445804541
101711,0.07579739650839569
101714,0.05715706816226796
101715,0.1177208193305658
101728,0.09641519996479098
101732,0.08314544418456939
101757,0.09357561888786037
101758,0.10764348030602391
101759,0.10503282395010123
101762,0.0557776318459519
101764,0.086871801124677
101780,0.11869859851011183
101784,0.1062473511829214
101789,0.07509824929092823
101816,0.08888047052497182
101819,0.07793836386006782
101827,0.05908786320157006
101863,0.1104785024285532
101867,0.12299803131478487
101870,0.06972658287862968
101873,0.11717551233975033
101878,0.0896812974822934
101879,0.06570861963986939
101880,0.07529283317825218
101887,0.10685192479044532
101897,0.06961411049414756
101901,0.07518482971633841
101903,0.1493871377097818
101920,0.09637229426277814
101921,0.09041632561693537
101922,0.08531812068034354
101961,0.1285491472235001
101962,0.08486383487041232
101971,0.09186084840736435
101976,0.12371590893554692
102002,0.10733465978596382
102005,0.07719747236496083
102007,0.14334113447973282
102017,0.07645619301868352
102019,0.13109944612353522
102029,0.06745621462247704
102051,0.09755594052616469
102052,0.07108520937933661
102054,0.0832978664121039
102062,0.12529350183557514
102067,0.10589502135492146
102068,0.09586086966376857
102070,0.07925758610668732
102090,0.0866941624598299
102092,0.1300649135985361
102099,0.12956002583521256
102100,0.05794165445378135
102112,0.10557842907483875
102113,0.0945694754651354
102122,0.11233078591893488
102123,0.08444863462938197
102125,0.0771011476017878
102126,0.09649462605658304
102146,0.09707057873098658
102147,0.10726494780837385
102151,0.09718787031470735
102158,0.08506911306987215
102159,0.08275903622181442
102162,0.07358255448099088
102165,0.08003780960005717
102166,0.11182835362873123
102174,0.08382022264169273
102193,0.13856822729034166
102198,0.08690471268559948
102205,0.10298949192017352
102206,0.09442297295661607
102218,0.0971055020835864
102221,0.09759166114157425
102230,0.09362439476999969
102238,0.09592940778724149
102248,0.06441473861977096
102252,0.10668063442213925
102259,0.07673821142226675
102262,0.10101388688584108
102273,0.07242311122577391
102286,0.0862499986145609
102293,0.09600279629503862
102294,0.06972091336832585
102296,0.08841329566855483
102298,0.10742333368804702
102303,0.07939196357491168
102309,0.10985169251628622
102315,0.06997534039984368
102340,0.07777284660245082
102342,0.08205377434344807
102344,0.08869622116040415
102346,0.12590491211530397
102347,0.07150955636938804
102374,0.11412055405240608
102380,0.10858486601726071
102387,0.09549754592884752
102393,0.08052866844692734
102403,0.09126690410500324
102413,0.10379973618483584
102414,0.06175063146833922
102415,0.0889396109658036
102416,0.08888462551325178
102439,0.10340596844035403
102441,0.08056536087903508
102443,0.07874496219580907
102444,0.08196737806997792
102445,0.1379196993673069
102448,0.07316185320146178
102449,0.09880018921782177
102450,0.14161514150898014
102456,0.08419664979105494
102458,0.09909777865758113
102459,0.08320958632864109
102465,0.06464782863909421
102470,0.12381081049713485
102471,0.07477578603160306
102475,0.13045073148011302
102476,0.12110591220502011
102506,0.08314744191622797
102509,0.0760777968930241
102519,0.08928594544048941
102522,0.07627841418945719
102545,0.08569363321203094
102549,0.111109968798043
102562,0.0693646061978627
102563,0.085641713539592
102568,0.12414118525142391
102582,0.10698854193921574
102592,0.06425260277139988
102597,0.09291078287428362
102605,0.1122410070565411
102614,0.09961628858105279
102617,0.09738220221070248
102634,0.07762031902957582
102652,0.08228864663977979
102655,0.053579660565495055
102671,0.07112669898104723
102694,0.08706721331758077
102701,0.11221830840152527
102703,0.0667100014413003
102704,0.07612787289919414
102713,0.050158665504468805
102720,0.11622941495651598
102731,0.06894579188383936
102733,0.08210343538184851
102749,0.1299823119183982
102755,0.07866359147711802
102763,0.0764992656191274
102770,0.11811585460178134
102772,0.10684828845950393
102799,0.105021822853774
102838,0.08736988887125152
102854,0.08028969611359274
102862,0.12804698526011304
102863,0.09959607956946917
102867,0.08117801078092969
102868,0.07593900420303475
102878,0.08813479385477022
102887,0.09821297866759324
102898,0.1282224101024613
102904,0.09063498587897
102912,0.1205023591906783
102919,0.07576063877685366
102927,0.08433927282732019
102932,0.09647916303236438
102933,0.13852124707482483
102935,0.06957732463048366
102958,0.10760430511792429
102969,0.10154342027646975
102971,0.08341065849353954
102975,0.07386650631095847
102979,0.09598939485479034
102982,0.06565621080280035
102987,0.10505252887931196
102989,0.09108886066029015
102995,0.09346259737328833
102996,0.08251021698673465
103000,0.06916557548802402
103001,0.10840245804106816
103004,0.08729137384755291
103010,0.08766554766508644
103025,0.10797360134750952
103029,0.09877994709447385
103046,0.10261179749442526
103056,0.07747175109547984
103062,0.09801483557716759
103078,0.11100703049023737
103083,0.0628649387963797
103092,0.10488562638284583
103096,0.08974659080570296
103097,0.1017429252646832
103102,0.13486496039630275
103112,0.08815677682756434
103132,0.06882167632885497
103144,0.09647699637739922
103145,0.07807421466749814
103146,0.07739713140848388
103147,0.11026423694832106
103158,0.08410670983518491
103171,0.11941941752423302
103173,0.07405231103498618
103184,0.09103098510144728
103195,0.10368911813372927
103196,0.07057146053299004
103206,0.08072750060851477
103230,0.09941798617902915
103231,0.11247375813523255
103232,0.10425638840704234
103239,0.11610553972713063
103240,0.09961994390168606
103243,0.08796308208882848
103252,0.10084635391065597
103258,0.09407911160386463
103259,0.09280300257953775
103279,0.07940301237076063
103280,0.06233969957228112
103286,0.0919900951169709
103287,0.13190192481386226
103290,0.09229454678351771
103298,0.11421439167148584
103315,0.05414444011780343
103319,0.07191440933777793
103334,0.12905319225761347
103336,0.0993401272629693
103345,0.10058085226185269
103368,0.09214523083970927
103371,0.11992525787173967
103377,0.08210403751514739
103398,0.080125245947582
103404,0.0708382467175923
103408,0.0996594715218089
103410,0.07729764355801799
103418,0.07449455994839449
103420,0.12330433057980356
103432,0.10789096791149108
103433,0.08329890291593256
103436,0.06780941225350559
103440,0.10048102937904181
103453,0.09110366271611132
103459,0.1018947940676906
103460,0.08592117062817818
103461,0.06961220137157136
103462,0.11326733296880821
103473,0.09499507097484727
103474,0.06537068884059226
103475,0.10500344344243666
103478,0.11791813214824304
103480,0.10634929305232159
103484,0.06650354915992211
103494,0.08530747558144955
103513,0.11405188347348084
103515,0.09067787659545569
103516,0.13891845744338732
103525,0.11296230282239475
103541,0.12588226594616606
103544,0.08155640167074732
103562,0.13000964224231654
103570,0.17217752944969425
103572,0.13952738101129117
103574,0.08099364864214559
103575,0.10290688535327588
103591,0.11447383370239984
103594,0.0775260622594457
103609,0.07514738699455577
103613,0.07485470288349459
103614,0.07516566405515032
103615,0.06781135719367454
103624,0.09957366781391641
103625,0.15702676757566636
103628,0.12309921037401178
103629,0.07283521548298108
103647,0.09269209723051063
103648,0.11453574975237818
103651,0.08667976646089678
103658,0.06953872572939268
103668,0.09085565959675738
103669,0.08363136961356572
103676,0.10416712727884642
103682,0.0827686036748903
103683,0.06278253441806285
103689,0.072279613061501
103725,0.05960114228829364
103733,0.09023235148565227
103744,0.058373003602324114
103762,0.11041310391841654
103771,0.1196048430831574
103773,0.06561237187583213
103783,0.11404158203226186
103784,0.10440920827477011
103808,0.06515821405872674
103812,0.07529229500664691
103813,0.09576235223533072
103814,0.07729319163242104
103818,0.13639655433264716
103824,0.09356895251800043
103828,0.06528537949397947
103830,0.08818230315944361
103840,0.07596125201241377
103842,0.10350456828470331
103847,0.12313462235459886
103848,0.11486761866680235
103851,0.0654504904761458
103854,0.1300309538256627
103857,0.1627077737057734
103861,0.060161773070712826
103862,0.09803438663693897
103865,0.09699410506016354
103870,0.0650031304966095
103876,0.09081905298705166
103891,0.15047453824010357
103908,0.07434925342453029
103914,0.09328645397720099
103918,0.10540460150570195
103940,0.09398201932328458
103963,0.12079882145277512
103966,0.11255565802439035
103971,0.12164203242059166
103980,0.10198592984615079
103984,0.07735184460748082
103985,0.07881241296466726
103998,0.13501074514777242
104019,0.08348690625689333
104026,0.0890135465386122
104035,0.11699160847914473
104044,0.0752599877165185
104045,0.09635352674664978
104047,0.10137187077107127
104051,0.0724296167758284
104058,0.08764310230853364
104063,0.07341316379409467
104066,0.09535911210686217
104087,0.05450816706603236
104089,0.09531058963312368
104095,0.0814827466604254
104098,0.12098013593256085
104104,0.059489796475933616
104110,0.0966098338636134
104120,0.08267594908919519
104122,0.0603053683805248
104131,0.09757482332814701
104132,0.11398686750093033
104135,0.0696707338436002
104136,0.09938688695846622
104149,0.09093203960219665
104150,0.08631109103722408
104156,0.10167765965163689
104165,0.11435260568663255
104175,0.08814045882432157
104179,0.12329206435874797
104184,0.09772984189466366
104206,0.0743211456836556
104216,0.10932294379435763
104230,0.1468127002196003
104257,0.0538196510134158
104272,0.05639769328818409
104273,0.10113097438979005
104278,0.05764808334154821
104294,0.10269497588497435
104295,0.08734723337442364
104297,0.07530790754452753
104298,0.10596054952627619
104308,0.11012408410302395
104318,0.08727382114920963
104319,0.07590616602034027
104320,0.12839539081896237
104327,0.11781285402497216
104334,0.09322643655658476
104344,0.11835997287758454
104350,0.08154642805497639
104351,0.09341580549124254
104354,0.10861138487371533
104369,0.12367166852545673
104376,0.09994553194875257
104381,0.09176144456071865
104384,0.10058221937129824
104391,0.06720849439717387
104394,0.10875451688905691
104398,0.12386007501360821
104402,0.0809739544278479
104408,0.08395657836875937
104409,0.06735499892035868
104410,0.13693777731104706
104412,0.08115057412000194
104417,0.10215905914895457
104424,0.09206024446560401
104426,0.06904448790535464
104435,0.08571381449375463
104445,0.0862042144255721
104458,0.06035223620139963
104460,0.09745351222251067
104466,0.08193496790980304
104472,0.12041400218463472
104473,0.10777350494516888
104479,0.06117582450134914
104480,0.07761437807385412
104482,0.1258041800338395
104499,0.05740575174841255
104501,0.06074056269008566
104502,0.08125336677906513
104506,0.08847246038030626
104510,0.0630053044115597
104512,0.07907134361073927
104520,0.1311151867111783
104528,0.1171238104624505
104529,0.10237011420703009
104541,0.0998394444266892
104578,0.07683166813679422
104584,0.08487135463824197
104588,0.10352220717064468
104602,0.09029489269380382
104610,0.06967840195383375
104611,0.088937382550336
104618,0.11156414965452591
104620,0.08981159218866358
104622,0.060606094817695466
104624,0.07150929876324279
104625,0.09924018332723106
104634,0.1327384440527083
104639,0.1018123422226613
104646,0.07884377125940126
104647,0.07715190511372083
104652,0.06414902242788152
104670,0.08855917294515245
104677,0.08031072705018155
104685,0.11278443638796405
104691,0.09809306320700484
104696,0.08009581890865294
104699,0.06817446207678636
104712,0.11746776664921389
104714,0.09113806031915028
104717,0.09594627441291537
104718,0.08359681138408197
104740,0.0803151329111302
104741,0.10029771754219438
104743,0.0557347197017406
104744,0.10811873191504155
104747,0.10351432259615136
104767,0.09661596720346398
104772,0.17746944010835045
104776,0.13510747355200964
104779,0.07300415393018068
104814,0.093447825948273
104815,0.08433414816275786
104830,0.1001780325997509
104831,0.112815871978112
104833,0.10730559454800405
104839,0.07581979865444133
104840,0.08426487520141637
104860,0.10594313176161518
104861,0.06012671824477408
104866,0.08854651925349326
104870,0.0773269309483844
104877,0.10354000221023754
104878,0.06820965675758857
104879,0.0848780323782174
104880,0.09678809780145647
104899,0.09483685244515588
104906,0.06372585103167065
104907,0.11491652495972957
104913,0.0959832865674771
104916,0.11097404577986997
104921,0.09791399565223106
104930,0.08726569900230922
104931,0.10118233233395314
104936,0.1020609112139354
104937,0.09637996023797751
104942,0.08492954497616641
104943,0.08768029261150019
104969,0.10813382008049034
104972,0.14608673188124832
104988,0.09883960474796084
105013,0.1055706613973618
105015,0.10201005851608662
105019,0.08049436035595427
105027,0.09193636556983324
105030,0.0977995447412647
105035,0.15745031074561203
105041,0.07069139239672585
105051,0.12328948828691572
105056,0.07636951296507691
105067,0.17178139089922692
105071,0.1092093610868852
105072,0.0692675694751278
105074,0.1276182517478161
105091,0.12170605556527975
105101,0.07886823179057716
105103,0.08752678651346728
105134,0.09772437340304016
105139,0.0966928035020493
105142,0.12778198074499544
105146,0.09900189566659975
105163,0.09391595049602654
105168,0.1193173388960609
105172,0.05728870546213935
105176,0.12494743679413733
105195,0.08883824709088271
105196,0.1393618370988685
105197,0.06747769221439434
105203,0.09162206031616849
105223,0.100058020225042
105227,0.09422231363922053
105228,0.06700403341458354
105230,0.10966299284382564
105231,0.1264937182635184
105239,0.08511086416173431
105242,0.10292476422209376
105244,0.08865036290433961
105245,0.11425241441040544
105248,0.058887346754400945
105249,0.09017052177919112
105266,0.1252229203440593
105271,0.12323484760913098
105276,0.11653656698292326
105282,0.11124957919272371
105292,0.08255659352109329
105297,0.053773804949200185
105332,0.12600169033950637
105333,0.07996586367091436
105343,0.07103144071301701
105344,0.05763862005991463
105345,0.11936201943165092
105357,0.09786549931804107
105359,0.08957569612378798
105366,0.08139199240558338
105367,0.09915546984531214
105370,0.04918002070265406
105377,0.09689531516794718
105390,0.0866983782761991
105399,0.06972930369333218
105403,0.08507927031706156
105404,0.08649696889375144
105414,0.07948389148076258
105417,0.09030763395771026
105425,0.14203695288567997
105452,0.07849036495654517
105454,0.10341847507074611
105456,0.11643158339262498
105470,0.10875822440271794
105471,0.06400317820142915
105483,0.08310028592901855
105493,0.11452905498903686
105508,0.13085008864346223
105514,0.11069792884177826
105515,0.0607086869062757
105528,0.13723099240054035
105529,0.07692491919767273
105531,0.07735844792621277
105532,0.08184108242696032
105558,0.05595332995909697
105574,0.09673335569149416
105578,0.0658738020175085
105584,0.14576427027088826
105595,0.11699180616330762
105617,0.10455738796119117
105618,0.08680897286016376
105621,0.08310484687117269
105625,0.08759145896912159
105629,0.0908988610865198
105630,0.0721045894051678
105634,0.06709029811479554
105635,0.10443550658321923
105641,0.10533623251825756
105647,0.10574468222677132
105648,0.08538812764023704
105655,0.06879221640557764
105657,0.07225275639677327
105672,0.11134914202607658
105678,0.09195452643505928
105682,0.0768923159534172
105691,0.09960269517837524
105692,0.08862992551734537
105706,0.1303908798705067
105712,0.1061587646594251
105720,0.09480233619785662
105734,0.08429841324932477
105735,0.09781698011924572
105736,0.09104313079359383
105737,0.06961770998917946
105738,0.13451025108690123
105740,0.11561552858965946
105744,0.05852934913323571
105747,0.10652355882169255
105749,0.10900865601752928
105754,0.09669128880985772
105758,0.0664122478249436
105760,0.09408277978015878
105767,0.0880899023528268
105784,0.11323436132853495
105791,0.09268315554229091
105802,0.08578289027732752
105807,0.1325482586394637
105809,0.0779109156765846
105816,0.1039959438351543
105817,0.05904030748748646
105824,0.13435506911574452
105832,0.10175878863309198
105856,0.077320242994533
105865,0.08741564826713288
105899,0.07999372570434156
105906,0.058471386047295404
105916,0.09550059907989154
105923,0.11522805460860716
105937,0.09371087839611886
105965,0.06927592576692204
105966,0.0867462492721545
105968,0.07222214165490731
105973,0.08693750909601529
105976,0.10946883272847431
105978,0.06543678383231064
105979,0.07791240007051951
105991,0.10139035149228051
105998,0.08733539361015111
105999,0.09647314226532067
106000,0.10583680516629165
106001,0.10770999757364381
106010,0.08565833590131883
106011,0.09559018493388205
106013,0.11993742702750936
106015,0.08399133661361796
106026,0.06860474109452817
106032,0.07345226451509983
106035,0.09709314119560819
106040,0.0908527487174963
106041,0.12825084972762263
106044,0.0644123372695015
106053,0.0998050258617479
106054,0.07125735714072141
106065,0.12616801665913593
106081,0.08181751035523314
106083,0.08802155022494146
106087,0.09711926466289418
106090,0.0989952027712663
106101,0.0527156783166581
106102,0.12492525922579971
106109,0.07830861101938584
106116,0.07625741436001136
106150,0.07787212611663324
106155,0.16044676799007254
106166,0.09003470238274168
106176,0.08810472215904712
106189,0.07164108434119837
106199,0.127712660044713
106205,0.0915570724703149
106206,0.08380014134115664
106211,0.08483454401027746
106214,0.06524496590875224
106216,0.09298775884828143
106217,0.09743944096911543
106225,0.08133660236931976
106249,0.07280119562161466
106256,0.0802527019425149
106258,0.0787316713990184
106261,0.10287597819826146
106262,0.11620960072778197
106264,0.06254202569795121
106271,0.1114737889760005
106276,0.08472530441958685
106277,0.09431489888449165
106286,0.11211572049332753
106293,0.06708664786051859
106295,0.0750158197314226
106296,0.10335358357764436
106297,0.12628531880368934
106298,0.09433496076099548
106311,0.0797150217506319
106314,0.11537806286065895
106320,0.12442099904129467
106334,0.1059807693073026
106346,0.07501375393860267
106347,0.07981200960452126
106349,0.08891394643753923
106354,0.1114470416853811
106360,0.05651678248432573
106373,0.08953823925631822
106377,0.07545732915004931
106386,0.10750436613759888
106387,0.10728394288073152
106391,0.05610170646142576
106401,0.12474444185206295
106411,0.12075875068762557
106413,0.11721251532595071
106426,0.10164103689066568
106427,0.0798174342775372
106428,0.144078962146125
106434,0.09621834682044046
106438,0.09807723074207066
106440,0.10117101860222284
106441,0.06515172015844838
106452,0.118745452086991
106453,0.08172806273532751
106454,0.0903935694338275
106457,0.09856462960291092
106484,0.07578731236699025
106488,0.15164265140748867
106491,0.09023595000274305
106514,0.09032924991127907
106527,0.09683137103790534
106528,0.07597493052348664
106529,0.05399151061454696
106534,0.12028841708255233
106550,0.11102166134106875
106577,0.08212964154921494
106585,0.1300733681816779
106590,0.06293931372126121
106607,0.0795783186348465
106610,0.10622822666386363
106611,0.10024217429250082
106612,0.11890884159720258
106624,0.07097560234194678
106631,0.07564270792657718
106647,0.1757147815690775
106660,0.12813050521397
106674,0.0869283725601309
106687,0.07452241301933282
106712,0.09259717131268866
106713,0.08105564108556618
106717,0.08359429441920904
106720,0.10009250977796826
106721,0.09814813461819684
106724,0.09334912467381445
106735,0.11048156874333229
106739,0.07927235002548337
106740,0.08525573664356145
106754,0.07634868336779649
106760,0.14842937252358424
106761,0.10672980719786002
106784,0.09582986443394033
106787,0.08755345334624492
106797,0.0781131024574271
106798,0.07812006406091664
106802,0.12591655645577476
106803,0.10706814628989506
106804,0.1565994086863331
106805,0.08041362009673977
106810,0.13179264649437844
106812,0.09925722078297744
106813,0.0670938614308109
106817,0.07105751689195527
106822,0.09763127186827554
106823,0.08555358142653147
106827,0.06959061186685638
106841,0.07477759207529337
106851,0.08561662551692788
106852,0.09884648032626285
106853,0.14775947673765102
106854,0.1541327009272824
106861,0.09939307298592884
106873,0.12057796703049663
106877,0.07559734859837725
106878,0.08537706733579069
106881,0.10565107468921162
106900,0.08065803858443772
106906,0.07516678696317455
106907,0.08408558608643579
106914,0.10026284213617521
106916,0.08773078317078198
106924,0.07248552789991691
106931,0.08362954976062344
106936,0.10860236990864847
106937,0.0801386226407138
106938,0.08412839411346332
106939,0.11187208681339107
106943,0.07248489971427696
106944,0.07816841175220349
106967,0.11095654988696854
106980,0.09494350127587714
106986,0.06778399675442864
106987,0.08664707046122586
106990,0.06754246297348582
107013,0.05681361477739764
107023,0.09702686434119949
107033,0.06574444309729634
107037,0.10291669231318497
107048,0.10072334083001014
107071,0.1096674931134441
107081,0.06304290504269021
107113,0.08812173134595065
107130,0.06656788047696804
107131,0.08882996687478839
107145,0.09363365275457457
107156,0.09702693529085742
107219,0.07736583295637783
107222,0.11728239622877966
107223,0.19509342049810657
107232,0.1290210603849522
107245,0.10125685641371422
107246,0.06018100524427614
107247,0.06669970957673403
107256,0.07542841091335717
107259,0.07245909087309668
107260,0.05006404791155664
107279,0.13799114798950923
107280,0.07167771490472584
107281,0.09955363091293014
107285,0.09284331444356211
107329,0.11282049501770948
107337,0.07677291742459556
107349,0.0783991720450754
107350,0.09479148704302968
107351,0.06332432413012294
107359,0.14662574419481314
107391,0.10258002233188562
107394,0.11520658158617651
107395,0.06391446558768257
107406,0.11454465567760364
107416,0.11141183023805594
107417,0.0822721102778527
107418,0.07491644153469747
107419,0.07906198885433448
107444,0.08814025052991
107445,0.10310396608658047
107446,0.098385692282737
107460,0.09926733292296999
107470,0.10455944408445994
107475,0.07929318849589868
107520,0.08937483839678856
107526,0.09730417084931198
107527,0.06345484496493231
107530,0.0711797092594663
107532,0.13766426103286145
107534,0.11833320453606609
107535,0.08709761876483096
107554,0.11302354316966699
107556,0.0893553369383097
107559,0.09578662153135299
107561,0.061984113996298135
107564,0.07972909724649697
107566,0.09826994400821248
107571,0.08345605693263372
107590,0.10506093230090034
107602,0.09766168694960854
107625,0.12259999533519679
107626,0.13486289123857542
107635,0.0829380734484935
107636,0.07939471498710665
107645,0.10293779797640523
107652,0.1175712306942765
107655,0.06430881851518513
107668,0.06896503108173346
107670,0.07385574247639244
107677,0.05960158787664837
107680,0.11073608510646453
107683,0.08639457447306365
107684,0.0760286208014882
107691,0.08970007046643204
107692,0.11366199878206831
107703,0.12404699474716027
107709,0.06532290350377708
107710,0.07589180029580975
107721,0.09926306241488654
107725,0.12042639790442371
107727,0.13045777760361635
107739,0.09294675916506352
107740,0.10696261832012095
107741,0.09887408121633111
107747,0.07252701979651843
107765,0.1389646316583496
107768,0.07061085462030539
107775,0.0923122280280962
107782,0.1170077675797184
107790,0.07576882360365368
107801,0.08981339674574328
107807,0.06380881482895133
107811,0.11411765001076977
107817,0.13102962727081116
107826,0.08414795086446908
107838,0.0987502075434525
107839,0.08378671823317786
107843,0.07963160141662742
107847,0.06793476049022563
107849,0.10326471387792566
107850,0.09363033955613202
107867,0.11448989092907527
107871,0.10169434618725735
107908,0.09120246761659906
107913,0.12557337578848107
107927,0.10596855645189496
107931,0.056052510109076456
107955,0.059506790679876985
107962,0.09389429876980131
107977,0.08020141093576885
107978,0.08890319023451292
107993,0.0768356450602576
108010,0.07979661175893935
108016,0.11133623669877565
108018,0.13174292572326166
108027,0.11038727770059432
108045,0.09971507365029743
108069,0.1252558024623782
108082,0.09719048283933893
108089,0.09364704001441174
108092,0.08442524984236822
108106,0.07541196096380562
108112,0.09397763703830651
108120,0.12074489501243
108122,0.15604382502136185
108135,0.125564887315743
108170,0.08096676074036915
108171,0.0937567337313383
108177,0.06509799679588946
108180,0.11188748281186396
108183,0.0860036217999885
108184,0.06712203511368714
108185,0.09383969019176447
108192,0.09826894536089725
108195,0.10843658134774671
108196,0.12505777276709845
108218,0.07814575074755256
108219,0.1310722390057309
108243,0.10833589269874654
108249,0.06583360846293539
108251,0.05179123469284816
108274,0.07394497445428601
